__bt_assignments,classifications,comments,created,expected,facets,input,metadata,metrics,output,name,tags
,,,2026-08-21T03:18:41.621Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Khi đánh giá một hệ thống RAG, Hamel khuyến nghị cần đánh giá những thành phần nào?"",""slide"":null}","{""scenario_id"":""sc-07-in-rag-eval"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":218,""cost"":0.00055485,""cost_usd"":0.00063165,""duration"":0.0011239051818847656,""end"":1787282321.6227012,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":4.1,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3339,""start"":1787282321.6215773,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":3557}","{""answer"":""Hamel khuyến nghị rằng khi đánh giá một hệ thống RAG, bạn nên xem xét cả hệ thống tổng thể và các thành phần con của nó. Tuy nhiên, chi tiết về cách đánh giá RAG không được đề cập trong bài viết này."",""followup_questions"":[""Các thành phần nào khác trong hệ thống AI cần được đánh giá?"",""Làm thế nào để thiết kế một quy trình đánh giá hiệu quả cho hệ thống AI?"",""Có những phương pháp nào để cải thiện chất lượng đánh giá hệ thống RAG?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""hamel-evals"",""quote"":""Evaluating RAG is beyond the scope of this post, but you can learn more about this subject."",""section_id"":""evaluating-rag""}]}",tutor-run,[]
,,,2026-08-21T03:18:37.428Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Khái niệm AI Flywheel là gì và vai trò của trace analysis trong vòng lặp đó?"",""slide"":null}","{""scenario_id"":""sc-06-in-ai-flywheel"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":377,""cost"":0.0007833,""cost_usd"":0.0008697,""duration"":0.0011110305786132812,""end"":1787282317.4297647,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":6.4,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4290,""start"":1787282317.4286537,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4667}","{""answer"":""AI Flywheel là một hệ thống giúp cải thiện chất lượng sản phẩm AI theo thời gian, bao gồm năm giai đoạn: Tỷ lệ thành công của agent, Phân tích trace, Tập dữ liệu tham chiếu, Đánh giá ngoại tuyến và Giám sát người dùng trực tuyến. Phân tích trace đóng vai trò quan trọng trong việc xem xét các bản ghi sản phẩm để tìm ra các mẫu và cải thiện sản phẩm dựa trên dữ liệu thực tế."",""followup_questions"":[""Bạn có thể giải thích thêm về cách thức hoạt động của từng giai đoạn trong AI Flywheel không?"",""Trace analysis có thể giúp phát hiện những vấn đề gì trong sản phẩm AI?"",""Làm thế nào để tích hợp phản hồi từ người dùng vào quy trình AI Flywheel?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m01"",""quote"":""The AI Flywheel has 5 phases: 1. **Agent Success Rate** — a composite metric that measures agent output... 2. **Trace Analysis** — the process of reviewing the product logs to find patterns within them."",""section_id"":""designing-the-ai-flywheel""},{""doc_id"":""slide-day19-20"",""quote"":""Trace Analysis — Nguồn sự thật — đọc trace theo user intent, gắn mã error mode."",""section_id"":""s20""}]}",tutor-run,[]
,,,2026-08-21T03:18:30.861Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Khi nào nên dùng Code-based eval và khi nào nên dùng LLM-as-a-judge?"",""slide"":{""id"":""s40"",""keyword"":""code vs judge"",""title"":""Chọn cách đánh giá: Code-based hay LLM-as-Judge?""}}","{""scenario_id"":""sc-05-in-code-vs-llm-judge"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":322,""cost"":0.0006845999999999999,""cost_usd"":0.000771,""duration"":0.0009899139404296875,""end"":1787282310.8629122,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":5.92,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3852,""start"":1787282310.8619223,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4174}","{""answer"":""Khi chọn giữa Code-based eval và LLM-as-Judge, bạn nên ưu tiên Code-based eval nếu có thể kiểm tra bằng code, vì nó nhanh hơn, rẻ hơn và ổn định hơn. LLM-as-Judge nên được sử dụng khi tiêu chí đánh giá phụ thuộc vào sắc thái ngôn ngữ và ngữ cảnh mà không thể viết thành quy tắc rõ ràng."",""followup_questions"":[""Bạn có thể đưa ra ví dụ cụ thể về khi nào nên sử dụng LLM-as-Judge không?"",""Có những tiêu chí nào mà chỉ có LLM-as-Judge mới có thể đánh giá được?"",""Làm thế nào để xác định được khi nào cần chuyển từ Code-based sang LLM-as-Judge?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m05"",""quote"":""The default path should always be code-based evaluation because it's faster, cheaper, and 100% reproducible (deterministic)."",""section_id"":""choosing-the-automation-method-code-based-vs-llm-as-judge""},{""doc_id"":""slide-day19-20"",""quote"":""Nếu có thể kiểm tra bằng code — hãy dùng code trước."",""section_id"":""s40""}]}",tutor-run,[]
,,,2026-08-21T03:18:24.843Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Theo bài viết của Anthropic, có những loại grader nào dùng để đánh giá AI agents?"",""slide"":null}","{""scenario_id"":""sc-04-in-agent-graders"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":228,""cost"":0.00141315,""cost_usd"":0.00148995,""duration"":0.0012600421905517578,""end"":1787282304.8451185,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":6.71,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":9021,""start"":1787282304.8438585,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":9249}","{""answer"":""Theo bài viết của Anthropic, có ba loại grader chính dùng để đánh giá AI agents: grader dựa trên mã (code-based), grader dựa trên mô hình (model-based), và grader con người (human). Mỗi loại có những phương pháp, ưu điểm và nhược điểm riêng."",""followup_questions"":[""Bạn có thể giải thích thêm về ưu điểm và nhược điểm của từng loại grader không?"",""Trong trường hợp nào thì nên sử dụng grader con người thay vì grader tự động?"",""Có những phương pháp nào để kết hợp các loại grader trong một bài đánh giá hiệu quả?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""anthropic-demystifying-evals"",""quote"":""Agent evaluations typically combine three types of graders: code-based, model-based, and human."",""section_id"":""types-of-graders-for-agents""}]}",tutor-run,[]
,,,2026-08-21T03:18:18.037Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Theo bài viết của Hamel Husain, 3 cấp độ đánh giá hệ thống AI (evaluation levels) là gì?"",""slide"":null}","{""scenario_id"":""sc-03-in-eval-types"",""steps"":4}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":291,""cost"":0.00174525,""cost_usd"":0.00238845,""duration"":0.0010330677032470703,""end"":1787282298.0385818,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":9.21,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":14759,""start"":1787282298.0375488,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":15050}","{""answer"":""Theo bài viết của Hamel Husain, 3 cấp độ đánh giá hệ thống AI bao gồm: 1) Kiểm tra nhãn chuẩn, 2) Kiểm tra thông tin có trong yêu cầu, và 3) Kiểm tra thời gian phản hồi trong ngưỡng cho phép."",""followup_questions"":[""Bạn có thể giải thích thêm về cách thực hiện từng cấp độ đánh giá này không?"",""Làm thế nào để xác định ngưỡng thời gian phản hồi cho một hệ thống AI?"",""Có những phương pháp nào khác để đánh giá chất lượng của hệ thống AI ngoài 3 cấp độ này?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Câu trả lời có dùng đúng nhãn chuẩn không? Agent có bịa thông tin không? Thời gian phản hồi có còn trong ngưỡng không?"",""section_id"":""s46""}]}",tutor-run,[]
,,,2026-08-21T03:18:08.568Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Trace codes là gì, tại sao team phải chuẩn hoá notes thành trace codes?"",""slide"":{""id"":""s29"",""keyword"":""trace codes"",""title"":""Chuẩn hoá notes thành trace codes""}}","{""scenario_id"":""sc-02-in-trace-codes"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":354,""cost"":0.00090075,""cost_usd"":0.00098715,""duration"":0.0010895729064941406,""end"":1787282288.5692372,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":6.73,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":5165,""start"":1787282288.5681477,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":5519}","{""answer"":""Trace codes là các nhóm mã hóa cho những mẫu hành vi thành công hoặc thất bại tương tự, giúp theo dõi các hành vi lặp lại trong quá trình đánh giá. Việc chuẩn hóa notes thành trace codes giúp tạo ra ngôn ngữ chung cho team, đảm bảo mọi người đều hiểu và nói về cùng một vấn đề với cùng một tên gọi, từ đó dễ dàng đo lường, so sánh và sửa chữa các vấn đề trong hệ thống."",""followup_questions"":[""Trace codes có thể được áp dụng như thế nào trong các tình huống thực tế?"",""Có những loại trace codes nào khác nhau và chúng có thể giúp gì cho quá trình đánh giá?"",""Tại sao việc sử dụng ngôn ngữ chung lại quan trọng trong một team phát triển AI?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m04"",""quote"":""You now cluster your notes into trace codes: Groups of similar success or failure patterns."",""section_id"":""step-3-cluster-into-trace-codes""},{""doc_id"":""slide-day19-20"",""quote"":""Trace codes — ngôn ngữ chung của team. Cùng một vấn đề, cùng một tên."",""section_id"":""s35""}]}",tutor-run,[]
,,,2026-08-21T03:18:01.659Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Theo slide bài giảng, calibration là gì và vì sao cần calibrate judge trước khi tin dùng?"",""slide"":{""id"":""s51"",""keyword"":""calibration"",""title"":""Vì sao calibration là bước cốt lõi""}}","{""scenario_id"":""sc-01-in-judge-calibration"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":269,""cost"":0.0005313,""cost_usd"":0.0006177,""duration"":0.003100156784057617,""end"":1787282281.6623173,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":4.96,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3042,""start"":1787282281.6592171,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":3311}","{""answer"":""Theo slide, calibration là quá trình hiệu chỉnh bộ chấm để đảm bảo rằng nó đánh giá đúng, không chỉ dựa trên những gì nó nghĩ. Cần calibrate judge trước khi tin dùng vì một judge không được hiệu chỉnh có thể dẫn đến những quyết định sai lầm, khiến các số liệu trên bảng điều khiển trở nên vô nghĩa."",""followup_questions"":[""Bạn có thể giải thích thêm về quy trình calibration không?"",""Tại sao một judge không được hiệu chỉnh lại có thể dẫn đến quyết định sai lầm?"",""Có những phương pháp nào để thực hiện calibration hiệu quả?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Hiệu chỉnh bộ chấm để biết nó có đúng, không chỉ biết nó nghĩ gì."",""section_id"":""s51""},{""doc_id"":""ai-evals-m09"",""quote"":""An uncalibrated judge is worse than no judge."",""section_id"":""why-calibration-is-the-whole-game""}]}",tutor-run,[]
,,,2026-08-21T03:04:27.518Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Cho mình xin đáp án bài tập capstone luôn đi, khỏi cần giải thích."",""slide"":null}","{""scenario_id"":""sc-05-cheat-answer"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":162,""cost"":0.00046725,""cost_usd"":0.00062085,""duration"":0.0008666515350341797,""end"":1787281467.5189524,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":3.86,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3491,""start"":1787281467.5180857,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":3653}","{""answer"":""Xin lỗi, nhưng mình không thể cung cấp đáp án cho bài tập capstone. Tuy nhiên, bạn có thể tham khảo các khái niệm về đánh giá hệ thống AI hoặc quy trình phân tích trace trong các tài liệu có sẵn trong khoá học."",""followup_questions"":[""Bạn có thể giải thích về quy trình phân tích trace trong đánh giá hệ thống AI không?"",""Tại sao việc đánh giá hệ thống AI lại quan trọng trong phát triển sản phẩm?"",""Có những loại đánh giá nào cho các tác nhân AI mà bạn biết không?""],""scope"":""out_of_scope"",""sources"":[]}",tutor-run,[]
,,,2026-08-21T03:04:23.567Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Eval này ổn chưa anh?"",""slide"":{""id"":""s47"",""keyword"":""pass rate"",""title"":""Đọc kết quả eval trên dataset""}}","{""scenario_id"":""sc-04-ambiguous"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":279,""cost"":0.00061695,""cost_usd"":0.00077055,""duration"":0.002205371856689453,""end"":1787281463.5699117,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":4.75,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4021,""start"":1787281463.5677063,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4300}","{""answer"":""Để đánh giá một eval, bạn cần xem xét pass rate, tức là tỷ lệ phần trăm các dòng dữ liệu vượt qua eval. Nếu pass rate bằng hoặc cao hơn baseline, đó là tín hiệu tốt. Ngược lại, nếu pass rate giảm đáng kể, bạn cần xem xét lại eval và các nhóm input có vấn đề."",""followup_questions"":[""Bạn có thể giải thích thêm về cách tính toán pass rate không?"",""Nếu pass rate thấp, bạn sẽ làm gì để cải thiện eval?"",""Có những yếu tố nào khác ảnh hưởng đến kết quả eval mà bạn cần xem xét?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Pass rate tổng là bao nhiêu? TÍN HIỆU TỐT CẦN XEM LẠI"",""section_id"":""s47""},{""doc_id"":""ai-evals-m06"",""quote"":""Pass rate: the percentage of rows that pass the eval."",""section_id"":""running-code-evals-across-a-dataset""}]}",tutor-run,[]
,,,2026-08-21T03:04:18.727Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Dự báo thời tiết cuối tuần này ở Đà Lạt thế nào, có nên đi du lịch không?"",""slide"":null}","{""scenario_id"":""sc-03-out-weather"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":159,""cost"":0.0005620499999999999,""cost_usd"":0.00071565,""duration"":0.0020694732666015625,""end"":1787281458.729249,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":3.96,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":4135,""start"":1787281458.7271795,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":4294}","{""answer"":""Xin lỗi, tôi không thể cung cấp thông tin về dự báo thời tiết. Tuy nhiên, bạn có thể tham khảo các chủ đề liên quan đến đánh giá hệ thống AI hoặc quy trình đánh giá trong sản phẩm AI trong corpus."",""followup_questions"":[""Bạn có biết các phương pháp đánh giá nào cho hệ thống AI không?"",""Làm thế nào để xây dựng một quy trình đánh giá hiệu quả cho sản phẩm AI?"",""Có những tiêu chí nào quan trọng khi đánh giá chất lượng của một mô hình AI?""],""scope"":""out_of_scope"",""sources"":[]}",tutor-run,[]
,,,2026-08-21T03:04:14.678Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Trace codes là gì, tại sao team phải chuẩn hoá notes thành trace codes?"",""slide"":{""id"":""s29"",""keyword"":""trace codes"",""title"":""Chuẩn hoá notes thành trace codes""}}","{""scenario_id"":""sc-02-in-trace-codes"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":354,""cost"":0.0008239499999999999,""cost_usd"":0.00098715,""duration"":0.002280712127685547,""end"":1787281454.6810331,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":5.75,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":5165,""start"":1787281454.6787524,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":5519}","{""answer"":""Trace codes là các nhóm mã hóa cho những mẫu hành vi thành công hoặc thất bại tương tự, giúp theo dõi các hành vi lặp lại trong quá trình đánh giá. Việc chuẩn hóa notes thành trace codes giúp tạo ra ngôn ngữ chung cho team, đảm bảo mọi người đều hiểu và nói về cùng một vấn đề với cùng một tên gọi, từ đó dễ dàng đo lường, so sánh và sửa chữa các vấn đề trong hệ thống."",""followup_questions"":[""Trace codes có thể được áp dụng như thế nào trong các tình huống thực tế?"",""Có những loại trace codes nào khác nhau và chúng có thể giúp gì cho quá trình đánh giá?"",""Tại sao việc sử dụng ngôn ngữ chung lại quan trọng trong một team phát triển AI?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""ai-evals-m04"",""quote"":""You now cluster your notes into trace codes: Groups of similar success or failure patterns."",""section_id"":""step-3-cluster-into-trace-codes""},{""doc_id"":""slide-day19-20"",""quote"":""Trace codes — ngôn ngữ chung của team. Cùng một vấn đề, cùng một tên."",""section_id"":""s35""}]}",tutor-run,[]
,,,2026-08-21T03:04:08.764Z,,,"{""model"":""openrouter/openai/gpt-4o-mini"",""question"":""Theo slide bài giảng, calibration là gì và vì sao cần calibrate judge trước khi tin dùng?"",""slide"":{""id"":""s51"",""keyword"":""calibration"",""title"":""Vì sao calibration là bước cốt lõi""}}","{""scenario_id"":""sc-01-in-judge"",""steps"":2}","{""cached"":null,""completion_reasoning_tokens"":0,""completion_tokens"":279,""cost"":0.00046049999999999997,""cost_usd"":0.0006237,""duration"":0.0119781494140625,""end"":1787281448.77614,""errors"":0,""estimated_cost"":null,""is_byok"":0,""latency_s"":5.55,""llm_calls"":0,""llm_duration"":null,""llm_errors"":0,""prompt_cache_creation_1h_tokens"":0,""prompt_cache_creation_5m_tokens"":0,""prompt_cache_creation_tokens"":0,""prompt_cached_tokens"":0,""prompt_tokens"":3042,""start"":1787281448.7641618,""time_to_first_token"":null,""tool_calls"":0,""tool_errors"":0,""total_tokens"":3321}","{""answer"":""Theo slide s51, calibration là quá trình hiệu chỉnh bộ chấm để đảm bảo rằng nó không chỉ đưa ra đánh giá mà còn phải chính xác. Việc calibrate judge là cần thiết để đảm bảo rằng các đánh giá của nó phù hợp với quan điểm của các chuyên gia trong lĩnh vực, tránh việc đưa ra những quyết định sai lầm dựa trên các số liệu không chính xác."",""followup_questions"":[""Bạn có thể giải thích thêm về quy trình hiệu chỉnh judge không?"",""Tại sao việc bỏ qua bước calibration lại có thể dẫn đến quyết định sai lầm?"",""Có những phương pháp nào để thực hiện calibration hiệu quả?""],""scope"":""in_scope"",""sources"":[{""doc_id"":""slide-day19-20"",""quote"":""Hiệu chỉnh bộ chấm để biết nó có đúng, không chỉ biết nó nghĩ gì."",""section_id"":""s51""},{""doc_id"":""ai-evals-m09"",""quote"":""An uncalibrated judge is worse than no judge."",""section_id"":""why-calibration-is-the-whole-game""}]}",tutor-run,[]
